playlist,track_id,track_name,artist,artist_id,artist_image,album,album_image,popularity,duration_ms,track_name_y,artist_y,album_y,genre,subgenre,danceability,energy,mood,release_year,era,lyrics_theme,instrumentalness,explicit,similaridade
Top anos 2000,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,26dSoYclwsYLMAKD3tpOr4,,Oops!... I Did It Again,https://i.scdn.co/image/ab67616d0000b273c50b7d96737041f4bfd844d6,82,211160,Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,Pop,Dance-Pop/Teen Pop,0.75,0.85,"flirty, upbeat",2000,2000s,"Erro no amor, jogo da sedução",0.0,False,-0.2793666694538274
Top anos 2000,0LWkaEyQRkF0XAms8Bg1fC,Party Up,DMX,1HwM5zlC5qNWhJtM00yXzG,,...And Then There Was X,https://i.scdn.co/image/ab67616d0000b273581d9fcb8a2e6d600d59b819,71,268866,Party Up,DMX,...And Then There Was X,Hip Hop,Hardcore Hip Hop,0.78,0.92,aggressive,1999,1990s,"partying, confrontation, dominance, hype",0.0,True,-0.28261832106165574
Top anos 2000,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Outkast,1G9G7WwrXka3Z1r7aIDjI7,,Stankonia,https://i.scdn.co/image/ab67616d0000b2732350e31bc346a6c20e9de166,82,270506,Ms. Jackson,Outkast,Stankonia,Hip Hop,"Southern Hip Hop, Neo Soul",0.75,0.65,"Apologetic, reflective, soulful",2000,2000s,"Divorce, co-parenting, apologies, relationship struggles",0.1,True,-0.30128218808351026
Top anos 2010,1AguHaKOuggrVTebp7cZEI,Stereo Love,Edward Maya,6XwwFnewNgWp81MYMK8zLq,,Stereo Love,https://i.scdn.co/image/ab67616d0000b273d629ba472bce9c426eb1fdc4,65,184573,Stereo Love,Edward Maya,Stereo Love,Electronic,Eurodance,0.85,0.8,Energetic,2009,2000s,"Love, longing for a distant lover, connection through music and memories",0.30000000000000004,False,-0.3132826949600108
"Top 70, 80 e 90",3iSws76HjaU7k49EqJVTfF,"Sugar, Sugar",The Archies,33QmoCkSqADuQEtMCysYLh,,"The Very Best Of ""The Archies""",https://i.scdn.co/image/ab67616d0000b27355ef4cc7e56a02c68c3abc0f,63,167186,"Sugar, Sugar",The Archies,"The Very Best Of ""The Archies""",Pop,Bubblegum Pop,0.75,0.65,"happy, sweet",1969,1960s,"Doçura, amor, paquera",0.0,False,-0.3140432914858852
"Top 70, 80 e 90",2MJbmNiUNhW2VISVap4lCD,Happy Children,P. Lion,3C4Ma6ujXcpDtisnx6RASG,,Springtime,https://i.scdn.co/image/ab67616d0000b273018f6eeb6efa20ea5ccacf86,0,358960,Happy Children,P. Lion,Springtime,Italo-disco,Synth-pop,0.75,0.8,happy,1984,1980s,"childhood memories, innocence, happiness",0.1,False,-0.31485643414807407
Top anos 2010,6tS3XVuOyu10897O3ae7bi,California Gurls,Katy Perry,6jJ0s89eD6GaHleKKya26X,,Teenage Dream: The Complete Confection,https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616,74,234653,California Gurls,Katy Perry,Teenage Dream: The Complete Confection,Pop,Dance-Pop,0.75,0.8,happy,2010,2010s,"summer, fun, California lifestyle, partying",0.0,True,-0.3165202387359095
Top anos 2010,5uHYcK0nbEYgRaFTY5BqnP,Magic (feat. Rivers Cuomo),B.o.B,5ndkK3dpZLKtBklKjxNQwT,,B.o.B Presents: The Adventures of Bobby Ray,https://i.scdn.co/image/ab67616d0000b273484d121f0e2d2caf87d5d10b,64,196133,Magic (feat. Rivers Cuomo),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,Hip Hop,Pop Rap,0.75,0.8,Optimistic,2010,2010s,"Feeling magical, confidence, good vibes, attraction",0.05,False,-0.31884850654422303
"Top 70, 80 e 90",7g9zinT61Axb6Tu1uOj5KZ,Rasputin - Extended Mix,Majestic,6QMABvTzixnxzsLYyhqRxI,,Rasputin (Remixes),https://i.scdn.co/image/ab67616d0000b2737897e146c9ccaf32aca55d04,38,315234,Rasputin - Extended Mix,Majestic,Rasputin (Remixes),Electronic,House,0.9,0.9500000000000001,energetic,2021,2020s,"storytelling, historical narrative, power",0.30000000000000004,False,-0.3222398515480701
Top anos 2000,3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,6xeFne1rkxMhKSW3ipvkdV,,Onka's Big Moka,https://i.scdn.co/image/ab67616d0000b273e16a6534cd5a968a5b725d03,78,232693,Dancing in the Moonlight,Toploader,Onka's Big Moka,Pop Rock,"Alternative Rock, Indie Pop",0.75,0.78,"Joyful, celebratory, carefree",1999,1990s,"Celebration, love, simple pleasures, dancing",0.1,False,-0.32398377496532704
"Top 70, 80 e 90",07ABETRdek3ACMpRPvQuaT,Always on My Mind,Pet Shop Boys,2ycnb8Er79LoH2AsR5ldjh,,Discography - Complete Singles Collection,https://i.scdn.co/image/ab67616d0000b273499c6d2eaeb941d76acdfe41,72,234906,Always on My Mind,Pet Shop Boys,Discography - Complete Singles Collection,Synth-Pop,Dance-Pop,0.75,0.8,Melancholic,1987,1980s,"Regret, lasting love, apology",0.05,False,-0.32651305647499396
"Top 70, 80 e 90",78His8pbKjbDQF7aX5asgv,Rivers of Babylon,Boney M.,54R6Y0I7jGUCveDTtI21nb,,Nightflight to Venus,https://i.scdn.co/image/ab67616d0000b2739e77d65619f80436b5cc9d12,69,261266,Rivers of Babylon,Boney M.,Nightflight to Venus,Disco,Euro-Disco,0.75,0.8,Uplifting,1978,1970s,"Spiritual, longing for home",0.05,False,-0.3274841206464522
Top anos 2000,71koAFCnGnugRdGIDfS7f4,19-2000,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,,Gorillaz,https://i.scdn.co/image/ab67616d0000b273f6c46838e4425ea96e2562fe,73,210880,19-2000,Gorillaz,Gorillaz,Alternative Rock,"Trip Hop, Indie Pop",0.75,0.78,"Playful, chill, upbeat",2001,2000s,"Escapism, travel, surrealism",0.1,False,-0.32797721551748643
"Top 70, 80 e 90",68MSCSP7Y6PnzXcW1IlN7G,One Way Ticket,Eruption,3R6f1aBWwde7ZqGv7hf4dY,,4 Hits: Eruption,https://i.scdn.co/image/ab67616d0000b27316460173acaa68e9bc62fd98,61,213200,One Way Ticket,Eruption,4 Hits: Eruption,Disco,Euro-Disco,0.75,0.8,Energetic,1978,1970s,"Love, separation, travel",0.05,False,-0.3287844399759131
Top anos 2010,14OF4JQOIm4hb0GfG5nfyF,Starry Eyed,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,,Bright Lights (Lights Re-pack / Bonus Version),https://i.scdn.co/image/ab67616d0000b273512cd44d21eacbfeda4affe2,52,176613,Starry Eyed,Ellie Goulding,Bright Lights (Lights Re-pack / Bonus Version),Electronic,Synth-Pop,0.75,0.8,Dreamy,2010,2010s,"Falling in love, being captivated by someone, feeling euphoric and overwhelmed",0.05,False,-0.32904195657756347
"Top 70, 80 e 90",7LNP6YNYDeMgBeG4JBfAdq,(I'll Never Be) Maria Magdalena - Single Verison,Sandra,646StQO8yxIiI3niu1OHnG,,Ten On One,https://i.scdn.co/image/ab67616d0000b2731ade47900d03a0276737982b,64,239826,(I'll Never Be) Maria Magdalena - Single Verison,Sandra,Ten On One,Synth-Pop,Euro-Disco,0.75,0.8,Mysterious,1985,1980s,"Love, self-identity, desire",0.05,False,-0.329121672324236
"Top 70, 80 e 90",4uLU6hMCjMI75M1A2tKUQC,Never Gonna Give You Up,Rick Astley,0gxyHStUsqpMadRV0Di1Qt,,Whenever You Need Somebody,https://i.scdn.co/image/ab67616d0000b273255e131abc1410833be95673,3,213573,Never Gonna Give You Up,Rick Astley,Whenever You Need Somebody,Pop,Dance-Pop,0.75,0.8,Joyful,1987,1980s,"Love, commitment, devotion",0.05,False,-0.33076560513561526
"Top 70, 80 e 90",7aS418hRnOnYrXeyrZilwk,A Little Respect - 2009 - Remaster,Erasure,0z5DFXmhT4ZNzWElsM7V89,,The Innocents,https://i.scdn.co/image/ab67616d0000b27398b2d42c11988fe69fd20c8e,3,213986,A Little Respect - 2009 - Remaster,Erasure,The Innocents,Synth-Pop,Dance-Pop,0.75,0.8,Upbeat,1988,1980s,"Love, desire for affection",0.05,False,-0.33079173301998266
"Top 70, 80 e 90",2RsIjB4ZFnxnUCfnDD1NuW,Oh l'amour,Erasure,0z5DFXmhT4ZNzWElsM7V89,,Wonderland,https://i.scdn.co/image/ab67616d0000b273d784ea58044ada71e9d2211a,0,184093,Oh l'amour,Erasure,Wonderland,Synth-Pop,Dance-Pop,0.75,0.8,Upbeat,1986,1980s,"Love, infatuation, new romance",0.05,False,-0.33084989756679917
"Top 70, 80 e 90",1ZPlNanZsJSPK5h9YZZFbZ,Like a Virgin,Madonna,6tbjWDEIzxoDsBA1FuhfPW,,Like a Virgin,https://i.scdn.co/image/ab67616d0000b27399d424b0873a9a714279a9f3,70,218626,Like a Virgin,Madonna,Like a Virgin,Pop,Synth-Pop,0.75,0.8,Playful,1984,1980s,"Love, rebirth, sexual awakening",0.05,False,-0.33088230408029506
Top 50 Mundo,1NXbNEAcPvY5G1xvfN57aA,Dracula,Tame Impala,5INjqkS1o8h1imAzPqGZBb,,Deadbeat,https://i.scdn.co/image/ab67616d0000b273208500450dcd0fd294d7bd3b,81,205308,Dracula,Tame Impala,Deadbeat,Psychedelic Pop,Disco/Synth-Pop,0.75,0.8,"groovy, nocturnal",2025,2020s,"Festa, vida noturna, evitar a luz do sol",0.05,False,-0.3312917074443762
"Top 70, 80 e 90",22sLuJYcvZOSoLLRYev1s5,Material Girl,Madonna,6tbjWDEIzxoDsBA1FuhfPW,,Celebration (double disc version),https://i.scdn.co/image/ab67616d0000b2736b44fa8f5415cc4c945117be,71,240280,Material Girl,Madonna,Celebration (double disc version),Pop,Synth-Pop,0.75,0.8,Playful,1984,1980s,"Materialism, desire for wealth",0.05,False,-0.3312917074443762
"Top 70, 80 e 90",16vVDqaRiNzgiD9cUP5hZf,You Can Win If You Want - New Version,Modern Talking,79bxUQsBIXO8nVLB9fYKf7,,Back For Good/2nd,https://i.scdn.co/image/ab67616d0000b27334f194f0e52087042c2a70a5,38,215440,You Can Win If You Want - New Version,Modern Talking,Back For Good/2nd,Euro-disco,Dance-pop,0.75,0.7000000000000001,optimistic,1998,1990s,"love, hope, overcoming challenges",0.1,False,-0.3342658677937888
Top anos 2010,5A6OHHy73AR5tLxgTc98zz,Black and Yellow,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,,Rolling Papers,https://i.scdn.co/image/ab67616d0000b273fe3cf32b1320e8ded39d8c74,77,217666,Black and Yellow,Wiz Khalifa,Rolling Papers,Hip Hop,Trap,0.75,0.7000000000000001,confident,2010,2010s,"pride in Pittsburgh, money, cars, lifestyle",0.0,True,-0.3348785040190458
Top 50 Brasil,3p58wJmZqIc9RjsdeZ5Jfq,Vou pela Madrugada,Mc Negão Original,4LHTgACY32k94VDjenF0nP,,A Nata de Tudo - A Ovelha Negra,https://i.scdn.co/image/ab67616d0000b27314564c5d5987242d4bc3b41a,78,281774,Vou pela Madrugada,Mc Negão Original,A Nata de Tudo - A Ovelha Negra,Funk,Funk Consciente,0.75,0.7000000000000001,"Reflective, emotional, determined",2023,2020s,"Street life, perseverance, love, reflection",0.1,True,-0.33596221873989124
Top anos 2000,54uLTcjNraWuwjqLrDhG23,Try Again,Aaliyah,0urTpYCsixqZwgNTkPJOJ4,,Aaliyah,https://i.scdn.co/image/ab67616d0000b2732d1ec7f50bcb8be7b9746d10,67,284640,Try Again,Aaliyah,Aaliyah,R&B,Contemporary R&B,0.75,0.68,confident,2000,2000s,"persistence, second chances in love",0.01,False,-0.3364014247091787
"Top 70, 80 e 90",0QKfiqpEU4h9ycPSzIFwYe,Maniac,Michael Sembello,771qBvjnXOH9Azr6lKy6FB,,Flashdance (Original Soundtrack From The Motion Picture),https://i.scdn.co/image/ab67616d0000b2737b436d31c5ae44b334736619,73,244706,Maniac,Michael Sembello,Flashdance (Original Soundtrack From The Motion Picture),Pop,Dance-pop,0.8,0.9,energetic,1983,1980s,"passion, determination, pursuing dreams",0.1,False,-0.3395114162435297
Top 50 Mundo,569uHYIB0X324FZOBEhvit,Ghostbusters,Ray Parker Jr.,0NyzfcGDZZ6GM25EBG9BYK,,Greatest Hits,https://i.scdn.co/image/ab67616d0000b273841c8f567b42b8b9a1aa54ec,77,239133,Ghostbusters,Ray Parker Jr.,Greatest Hits,Pop,Synth-Pop/Funk-Pop,0.76,0.81,"fun, energetic",1984,1980s,"Sobrenatural, chamada de emergência",0.01,False,-0.33974794642523654
"Top 70, 80 e 90",7MnxdIXJd4N4mHCTPNKhkX,"Ghostbusters - From ""Ghostbusters""",Ray Parker Jr.,0NyzfcGDZZ6GM25EBG9BYK,,Ghostbusters,https://i.scdn.co/image/ab67616d0000b273cd05922355b9f5c85b0a66fc,0,245973,"Ghostbusters - From ""Ghostbusters""",Ray Parker Jr.,Ghostbusters,Pop,Synth-Pop/Funk-Pop,0.76,0.81,"fun, energetic",1984,1980s,"Sobrenatural, chamada de emergência",0.01,False,-0.33974794642523654
"Top 70, 80 e 90",2d8D7uk3tbAThjRkdfrx9c,Voyage voyage,Desireless,1yjAx9cww4f1QuAaN3dUI2,,François,https://i.scdn.co/image/ab67616d0000b2738f5813c842cb115f3cf1fecd,72,266600,Voyage voyage,Desireless,François,Synth-pop,Euro-Disco,0.75,0.7000000000000001,dreamy,1986,1980s,"travel, escapism, longing for freedom",0.1,False,-0.340390953472607
"Top 70, 80 e 90",4Hs3YBttbExZRoN4kHZwcN,Moskau '99 - Radio Edit,Dschinghis Khan,1g1nVvle9qO9AWIUWYvPAP,,Moskau - Das Neue Best Of Album,https://i.scdn.co/image/ab67616d0000b27387781996775435b9b6b75206,29,244226,Moskau '99 - Radio Edit,Dschinghis Khan,Moskau - Das Neue Best Of Album,Euro-disco,Dance-pop,0.8,0.9,festive,1999,1990s,"celebration of Moscow, Russian culture, dancing",0.1,False,-0.34085601911885555
Top anos 2000,69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,,Survivor,https://i.scdn.co/image/ab67616d0000b273163cdae7f1e2c82786a84e3e,63,221133,"Independent Women, Pt. 1",Destiny's Child,Survivor,R&B,Contemporary R&B,0.75,0.7000000000000001,empowering,2000,2000s,"female independence, financial freedom",0.01,False,-0.34269144946831637
Top 50 Brasil,5x1ZLsLnKdT6sJ7oIJTEBV,Sua Boca Mente (You're Still The One),Zé Felipe,7cmuxPnXRJxwuYDHfbD8Eu,,Sua Boca Mente (You're Still The One),https://i.scdn.co/image/ab67616d0000b2734ebef7dcb00680024e34b203,81,194303,Sua Boca Mente (You're Still The One),Zé Felipe,Sua Boca Mente (You're Still The One),Sertanejo,Piseiro,0.75,0.7000000000000001,"Romantic, lively, playful",2023,2020s,"Deception, love, denial, relationship issues",0.1,False,-0.34303436372671936
Top anos 2000,1zOzCQOw9THED5ixSVHiBc,It Feels So Good,Sonique,5xtqw2B8z8JGfDYi2eAZHI,,Hear My Cry,https://i.scdn.co/image/ab67616d0000b2733f70f5b9015fdc8fc370218e,70,229760,It Feels So Good,Sonique,Hear My Cry,Dance,"Progressive House, Vocal House",0.88,0.88,"Euphoric, joyful, sensual",2000,2000s,"Love, desire, physical attraction, feeling good",0.28,False,-0.3438490306063871
"Top 70, 80 e 90",0B9x2BRHqj3Qer7biM3pU3,You're The One That I Want - From “Grease”,John Travolta,4hKkEHkaqCsyxNxXEsszVH,,Grease (The Original Motion Picture Soundtrack),https://i.scdn.co/image/ab67616d0000b273b68df485f3304211904548a8,78,169840,You're The One That I Want - From “Grease”,John Travolta,Grease (The Original Motion Picture Soundtrack),Pop,Soundtrack,0.8,0.9,energetic,1978,1970s,"intense attraction, desire, romantic pursuit",0.05,False,-0.3451110927114865
"Top 70, 80 e 90",0Zn63G0XTiqXwr1KSmARWz,"You're My Heart, You're My Soul",Modern Talking,79bxUQsBIXO8nVLB9fYKf7,,The First & Second Album (30th Anniversary Edition),https://i.scdn.co/image/ab67616d0000b27399aab0b95eb4bb1e7e24c795,69,334600,"You're My Heart, You're My Soul",Modern Talking,The First & Second Album (30th Anniversary Edition),Euro-disco,Dance-pop,0.75,0.75,romantic,1984,1980s,"love, devotion, eternal romance",0.1,False,-0.3452030205193216
"Top 70, 80 e 90",5074Vt992hKDNhwXMhRceJ,Touch in the Night - Radio Version,Silent Circle,0ha8Qlns3CfrrLNI8CVIie,,No.1 (Jubiläums Edition),https://i.scdn.co/image/ab67616d0000b273722206ae6845cdbbb4ed5e44,56,217669,Touch in the Night - Radio Version,Silent Circle,No.1 (Jubiläums Edition),Euro-disco,Italo-disco,0.75,0.75,romantic,1985,1980s,"romantic encounter, desire, night",0.1,False,-0.3457039919832522
Top anos 2000,5XVjNRubJUW0iPhhSWpLCj,Better Off Alone,Alice Deejay,2tbvDi9eXf9XXp06LupkED,,Who Needs Guitars Anyway?,https://i.scdn.co/image/ab67616d0000b2738d897b8994ce008298200408,79,214883,Better Off Alone,Alice Deejay,Who Needs Guitars Anyway?,Eurodance,"Euro-Trance, Vocal Trance",0.88,0.88,"Energetic, melancholic, longing",1999,1990s,"Heartbreak, longing for a lost love, loneliness",0.28,False,-0.346886162999288
Top 50 Mundo,1xOqGUkyxGQRdCvGpvWKmL,Gabriela,KATSEYE,3c0gDdb9lhnHGFtP4prQpn,,Gabriela,https://i.scdn.co/image/ab67616d0000b273f8d4d00ffe09373efb13ce29,93,197226,Gabriela,KATSEYE,Gabriela,Pop,Pop Global/Dance-Pop,0.78,0.85,"confident, energetic",2025,2020s,"Empoderamento, nome feminino",0.01,False,-0.35423090117554473
"Top 70, 80 e 90",0Dm43YLUlGdePpSbI1ct8h,Part-Time Lover,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,,In Square Circle,https://i.scdn.co/image/ab67616d0000b273ed0ddbe4b2590f448e9845be,72,252560,Part-Time Lover,Stevie Wonder,In Square Circle,R&B,Funk,0.75,0.75,playful,1985,1980s,"infidelity, secrecy, moral dilemma",0.05,False,-0.3626131807558183
Top anos 2010,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,6LqNN22kT3074XbTVUrhzX,,Animal (Expanded Edition),https://i.scdn.co/image/ab67616d0000b273142e5c0e611841b87c2dc533,84,199693,TiK ToK,Kesha,Animal (Expanded Edition),Pop,Dance-Pop,0.8,0.88,energetic,2009,2000s,"partying, carefree lifestyle, fun",0.0,True,-0.3649907533112318
"Top 70, 80 e 90",7wQ0bwkeOTgC16bB6wXiVh,Maria Magdalena - '93 Remix,Sandra,646StQO8yxIiI3niu1OHnG,,My Favourites,https://i.scdn.co/image/ab67616d0000b27358f72812e08047521cf8ab9f,30,241893,Maria Magdalena - '93 Remix,Sandra,My Favourites,Synth-pop,Eurodance,0.8,0.85,energetic,1993,1990s,"forbidden love, passion, religious undertones",0.1,False,-0.3902104049306482
"Top 70, 80 e 90",48C219M8L2HGsFTLudljk5,Ma Baker (ZDF Starparade 02.06.1977),Boney M.,54R6Y0I7jGUCveDTtI21nb,,Love For Sale,https://i.scdn.co/image/ab67616d0000b273175fdf354e90a03a46242aca,50,275706,Ma Baker (ZDF Starparade 02.06.1977),Boney M.,Love For Sale,Disco,Euro-disco,0.8,0.85,energetic,1977,1970s,"storytelling, crime, rebellion",0.1,False,-0.39038580342003687
Top 50 Brasil,5BI4zdNsBNEBSPzYkO2EXZ,DENTRO DA LAND ROVER - Ao Vivo,Luan Pereira,5kVgcCdPbeUwxBqWxi2Ktl,,"DEBAIXO DO MEU CHAPÉU, Vol. 2",https://i.scdn.co/image/ab67616d0000b273190e8c1a665fe098aa261a59,75,159082,DENTRO DA LAND ROVER - Ao Vivo,Luan Pereira,"DEBAIXO DO MEU CHAPÉU, Vol. 2",Sertanejo,Piseiro,0.78,0.8,"Energetic, confident, celebratory",2023,2020s,"Countryside lifestyle, luxury, party, attraction",0.1,False,-0.3905492280390547
"Top 70, 80 e 90",6LFk6QtS5NWruQmVp9HouH,Suzanna,Hermes House Band,75QQAQ1DfmGW500AJZbM0i,,Greatest Hits No.1 Gold Selection,https://i.scdn.co/image/ab67616d0000b273913aabb7d9089ecc5664699b,0,221106,Suzanna,Hermes House Band,Greatest Hits No.1 Gold Selection,Pop,Eurodance,0.8,0.85,joyful,1999,1990s,"unrequited love, longing",0.1,False,-0.3915175060402443
"Top 70, 80 e 90",21brTVDh5Y3B3mA4z5yyaU,Silent Morning,Noel,3aYT0KVT8R4CypWXkoV548,,Noel,https://i.scdn.co/image/ab67616d0000b273d0597a27884b22e6f16ef1b0,55,264466,Silent Morning,Noel,Noel,Freestyle,Dance-pop,0.8,0.85,romantic,1987,1980s,"lost love, yearning, regret",0.1,False,-0.3915905849210122
Top anos 2000,7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,,The Writing's On The Wall,https://i.scdn.co/image/ab67616d0000b2733718df75b57340c1947747e8,79,271333,Say My Name,Destiny's Child,The Writing's On The Wall,R&B,"Contemporary R&B, Pop-R&B",0.78,0.65,"Suspicious, sensual, empowering",1999,1990s,"Infidelity, trust issues, demanding loyalty in a relationship",0.1,False,-0.3917481526637541
Top 50 Mundo,4wJ5Qq0jBN4ajy7ouZIV1c,APT.,ROSÉ,3eVa5w3URK5duf6eyVDbu9,,rosie,https://i.scdn.co/image/ab67616d0000b2735074bd0894cb1340b8d8a678,83,169917,APT.,ROSÉ,rosie,Pop,Pop/Dance-Pop,0.8,0.85,"energetic, confident",2024,2020s,"Flertar, festa, morar junto",0.0,False,-0.39252333832316894
Top anos 2000,2UeJXZ4W2gQw94Jcm2BlQ9,Glamourosa (Rap Glamurosa),MC Marcinho,3ZJCmnY5iUo1M0UFFWDXGf,,"Funk Brasil Relíquias, Vol. 1",https://i.scdn.co/image/ab67616d0000b2731088fede137554fd58aac1cd,65,209200,Glamourosa (Rap Glamurosa),MC Marcinho,"Funk Brasil Relíquias, Vol. 1",Funk,Funk Carioca,0.8,0.85,energetic,2003,2000s,"beauty, confidence, social status, admiration",0.0,False,-0.39258631579162007
Top 50 Brasil,2ejSYn4SfoE07mXPlnYVED,Ama Um Maloqueiro,Rafa e Junior,583d9476xT4d6A0pADiRJg,,Ama Um Maloqueiro,https://i.scdn.co/image/ab67616d0000b273fbbcdc1d9d247f1ee19c524a,83,162580,Ama Um Maloqueiro,Rafa e Junior,Ama Um Maloqueiro,Sertanejo,Piseiro,0.78,0.8,"Confident, energetic, romantic",2023,2020s,"Love for a 'maloqueiro', attraction, relationship",0.1,False,-0.39461837540098565
Top anos 2010,1bM50INir8voAkVoKuvEUI,OMG (feat. will.i.am),USHER,23zg3TcAtWQy7J6upgbUnj,,Raymond v Raymond (Expanded Edition),https://i.scdn.co/image/ab67616d0000b27386b0c9728ad3ed338eaeea79,77,269493,OMG (feat. will.i.am),USHER,Raymond v Raymond (Expanded Edition),R&B,Dance-Pop,0.8,0.85,Energetic,2010,2010s,"Intense attraction, being captivated by someone, urgency",0.05,False,-0.39593043911151576
Top anos 2010,3hlksXnvbKogFdPbpO9vel,Super Bass,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,,Pink Friday (Complete Edition),https://i.scdn.co/image/ab67616d0000b273aa7d2641af0fa4c1f76fafbf,79,200013,Super Bass,Nicki Minaj,Pink Friday (Complete Edition),Hip Hop,Pop Rap,0.8,0.85,Confident,2010,2010s,"Attraction, flirting, confidence, sexual innuendo",0.05,True,-0.3965837653442169
"Top 70, 80 e 90",4kjgGgDbNN4nR3OZYuRkUe,All Night Long (All Night),Lionel Richie,3gMaNLQm7D9MornNILzdSl,,The Definitive Collection (International 2CD Version),https://i.scdn.co/image/ab67616d0000b2735708d47583b99e336804c819,0,260826,All Night Long (All Night),Lionel Richie,The Definitive Collection (International 2CD Version),Pop,R&B,0.8,0.85,joyful,1983,1980s,"celebration, dancing, party, love",0.05,False,-0.40206510325521433
"Top 70, 80 e 90",6zNPPFFrxmhpTQejOn1Wm1,Sending All My Love,Linear,22i8GlNyvBRj7b93jmXWT7,,Linear,https://i.scdn.co/image/ab67616d0000b273807ee983ccef2522aceba219,59,234066,Sending All My Love,Linear,Linear,Freestyle,Dance-Pop,0.8,0.85,Energetic,1990,1990s,"Love, longing, commitment",0.05,False,-0.40245032264715236
"Top 70, 80 e 90",2BNP4tfdKh6zWClNW7X7vL,Touch By Touch - Touch Maxi Version,Joy,7mZvWxGgI4wXWJ4LKHnQ6T,,Hits & More (Remixes & Classics),https://i.scdn.co/image/ab67616d0000b27306d6d390ac2c09e1038c130f,44,331133,Touch By Touch - Touch Maxi Version,Joy,Hits & More (Remixes & Classics),Euro-Disco,Italo-Disco,0.8,0.85,Energetic,1985,1980s,"Love, connection, desire",0.05,False,-0.4028221809730444
"Top 70, 80 e 90",4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,,She's So Unusual,https://i.scdn.co/image/ab67616d0000b27352f532df7ba3269b0242fed9,81,238266,Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,Pop,New Wave,0.8,0.85,joyful,1983,1980s,"female empowerment, youthful freedom, fun",0.05,False,-0.40292310945893384
"Top 70, 80 e 90",07MzOyhawYbSxp15MElUCv,Don Quichotte - TV Edit,Magazine 60,6MrXYlcl32SK12YxMWJWte,,Don Quichotte (TV Edit),https://i.scdn.co/image/ab67616d0000b2731f419a46fa09e562cf881370,20,210093,Don Quichotte - TV Edit,Magazine 60,Don Quichotte (TV Edit),Italo-Disco,Euro-Disco,0.8,0.85,Energetic,1985,1980s,"Storytelling, fantasy, adventure",0.05,False,-0.40341166344114016
"Top 70, 80 e 90",1uI848raFaNWwe9HjHpjQ5,Boys - Summertime Love,Sabrina,2qURodWJech5Dv9T0Irrda,,Sabrina,https://i.scdn.co/image/ab67616d0000b273e9d575a198f3f79e362c72d0,61,234812,Boys - Summertime Love,Sabrina,Sabrina,Italo-Disco,Euro-Disco,0.8,0.85,Playful,1987,1980s,"Summer love, flirtation, attraction",0.05,False,-0.40453207949193837
"Top 70, 80 e 90",1IxxOTWNmoauiKyIoq5H0U,Happy Children,P. Lion,3C4Ma6ujXcpDtisnx6RASG,,ZYX Italo Disco Collection,https://i.scdn.co/image/ab67616d0000b273b5aaa0790028feff586033f3,53,354013,Happy Children,P. Lion,ZYX Italo Disco Collection,Italo-Disco,Euro-Disco,0.8,0.85,Happy,1984,1980s,"Youth, happiness, nostalgia",0.05,False,-0.40481222060159927
Top anos 2010,7ElF5zxOwYP4qVSWVvse3W,Break Your Heart,Taio Cruz,6MF9fzBmfXghAz953czmBC,,The Rokstarr Hits Collection,https://i.scdn.co/image/ab67616d0000b27366c3eb32692a0ae487079cf1,68,201546,Break Your Heart,Taio Cruz,The Rokstarr Hits Collection,Pop,Dance-Pop,0.8,0.85,Confident,2009,2000s,"Warning a potential lover about his player tendencies, not wanting to settle down",0.05,False,-0.40481222060159927
Top anos 2000,7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,,Vol. 3... Life And Times Of S. Carter,https://i.scdn.co/image/ab67616d0000b273188099f301c32148ab07a557,67,283066,Big Pimpin',JAY-Z,Vol. 3... Life And Times Of S. Carter,Hip Hop,Gangsta Rap,0.78,0.75,confident,1999,1990s,"wealth, lavish lifestyle, promiscuity",0.0,True,-0.4088712830659449
